rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
90,San Francisco,WCC,19-12,111.92488333862312,61,103.68227125778205,144,0.7067628404356074,90,19,12,13,5,13-5,0.6114829999013928,0.5268334088285025,0.6406025776789861,0.6114829999013928,0.5268334088285025,0.6406025776789861,0.7991255196677214,0.8365096222491537,108.57186761467713,103.61404266882388,108.57186761467713,103.61404266882388,111.2897479464461,101.19102780848439,105.12242938054477,110.0732992305503,0.37069425478533863,6,0.034436198757932135,1282.0,1227.0,1171.1999999999998,1.0946038251366121,1.047643442622951,0,0.7222222222222222,-1.9288551519295147,77,93,63.8071208949695
91,Texas Tech,B12,14-18,110.4353657996659,84,102.3615167955661,120,0.7053852108303176,91,14,18,6,12,6-12,0.6899362503289761,0.4990790271465327,0.8158630430610696,0.6899362503289761,0.4990790271465327,0.8158630430610696,0.6692753186059761,0.7845118613025381,111.16727927860916,101.38390633487887,111.16727927860916,101.38390633487887,110.92272662853333,100.733779731995,122.73848393741498,115.37641366974844,0.6706980653400374,17,-0.012920867897424693,1161.0,1224.0,1115.1250000000002,1.0411388857751371,1.0976347943055709,0,0.3333333333333333,-3.836056226908194,105,204,60.48430942320762
92,North Carolina Central,MEAC,26-6,108.6202717897778,114,100.71085231122791,93,0.7046315870131461,92,26,6,16,1,16-1,0.30621009544033884,0.4708787887608151,0.17315411230580138,0.30621009544033884,0.4708787887608151,0.17315411230580138,0.8864078430257551,0.7634830158009677,99.21078119473427,107.82073126795311,99.21078119473427,107.82073126795311,105.70975931905434,99.62621726230067,115.65559372634102,108.89003394457716,0.666678364001698,5,0.029622216107528576,1240.0,955.0,1095.1375,1.1322779103080662,0.8720366164066156,0,0.9411764705882353,-0.5007758650118749,66,110,62.10841167674252
93,Georgia Tech,ACC,16-17,106.26248266483206,154,98.56064502798723,59,0.7037590229862717,93,16,17,6,12,6-12,0.6466013849761227,0.442769078617707,0.7867700969727554,0.6466013849761227,0.442769078617707,0.7867700969727554,0.7323195044930015,0.8614827587354401,108.75730927741897,102.44029695930601,108.75730927741897,102.44029695930601,105.9870753545164,98.17249805977099,112.67263973912637,105.95781581680289,0.6696547705437502,10,-0.01576786718319978,1126.0,1220.0,1134.85,0.992201612547914,1.0750319425474733,0,0.3333333333333333,-4.428304492091797,115,211,64.27295932233727
94,Mercer,ASun,24-9,110.2529031282802,90,102.44123264622579,121,0.6995396860900039,94,24,9,14,4,14-4,0.4194988416612544,0.596015154343333,0.27264016701457383,0.4194988416612544,0.596015154343333,0.27264016701457383,0.8581869918366234,0.7711425391602243,104.40909703515041,107.69752623040087,104.40909703515041,107.69752623040087,107.14292121410757,99.62645704738712,120.23951120643486,110.36491395520547,0.7281930581888257,4,0.022745422044001207,1376.0,1136.0,1200.4375000000002,1.1462487634716507,0.9463216535638047,0,0.7777777777777778,-2.643853629894793,89,130,63.21488750847935
95,Butler,BE,13-17,106.44670985203408,152,98.94451322733148,65,0.6985664088693171,95,13,17,4,14,4-14,0.6676305961232626,0.48153687413231583,0.7782406915975579,0.6676305961232626,0.48153687413231583,0.7782406915975579,0.7346386806819608,0.8567808121444827,109.54641633164057,101.78843203939523,109.54641633164057,101.78843203939523,106.68405790048745,100.10263411883406,116.37155972845082,111.63680346842338,0.6171999077983267,10,-0.058373697689084014,1172.0,1263.0,1165.45,1.0056201467244412,1.0837015744991205,0,0.2222222222222222,-5.59802667778925,135,289,61.85034584836805
96,Oregon St.,P12,16-16,113.77321071261386,42,105.96180560002983,189,0.6938066171776801,96,16,16,8,10,8-10,0.6230974710558667,0.43350137012249607,0.7553804681571955,0.6230974710558667,0.43350137012249607,0.7553804681571955,0.7470780050169298,0.8831465018307553,108.96246409949869,102.95714890502141,108.96246409949869,102.95714890502141,114.51208072747967,102.30220531636758,123.69219487292506,108.72219440145189,0.8151010457628582,11,-0.02548114586472372,1306.0,1348.0,1230.3375,1.0614973533684862,1.0956343279791114,0,0.4444444444444444,-3.6942562650570827,101,233,65.32485099784672
97,Richmond,A10,19-14,104.60077547491287,188,97.48247403402283,48,0.6922162764978815,97,19,14,8,8,8-8,0.6317045418132332,0.5267075487415426,0.71915939066298,0.6317045418132332,0.5267075487415426,0.71915939066298,0.7701206427177073,0.8229240190714127,108.20798530762079,102.1284157733567,108.20798530762079,102.1284157733567,104.63939414116135,99.3607519075658,101.29646851986799,99.74869185800733,0.5441528156030547,7,0.044590937850912615,1031.0,1060.0,1028.4125,1.0025160137590705,1.0307148153100045,0,0.5,-2.9118560466035204,92,71,61.95838430084959
98,UTEP,CUSA,21-11,106.53847501069572,149,99.33269929142257,70,0.6911200360243543,98,21,11,12,4,12-4,0.49359918115227464,0.5201047058110881,0.45690691375151166,0.49359918115227464,0.5201047058110881,0.45690691375151166,0.8431412301755791,0.7985060420787907,105.36817760744087,105.26932591254653,105.36817760744087,105.26932591254653,108.50265650856775,99.28295182751249,121.80473345096395,115.6751255831552,0.644233440224711,3,0.001002946732049148,1107.0,981.0,1019.3875,1.0859462177042587,0.9623425831688146,0,0.75,-2.6092822125016117,88,179,62.71250764024411
99,Princeton,Ivy,20-9,105.78450789644114,164,98.66335907254108,60,0.6902824354966325,99,20,9,8,6,8-6,0.4612404974469718,0.4556114735780244,0.45858821733693966,0.4612404974469718,0.4556114735780244,0.45858821733693966,0.8668019052140132,0.8749516724740014,104.34873920903892,106.09193761852477,104.34873920903892,106.09193761852477,103.66559765672264,96.56063506396346,104.0371851647063,95.8788864520488,0.7189218223462509,2,0.014044059383839458,949.0,875.0,914.875,1.0373001776198933,0.9564148107664981,0,0.5714285714285714,-2.4231275686719256,84,146,62.78308856390936
100,UC Irvine,BW,21-12,102.72917118384049,215,96.08353558644481,33,0.6833258822686505,100,21,12,13,3,13-3,0.4793587089290081,0.5554260793391607,0.40561443559439164,0.4793587089290081,0.5554260793391607,0.40561443559439164,0.8514169720041489,0.804340433534355,106.27716764524838,106.96137150057929,106.27716764524838,106.96137150057929,101.25387528389827,94.11379241899297,89.68864202576259,94.90275537825195,0.3430235869364451,4,-0.018477418788266364,1061.0,940.0,1008.7125000000001,1.0518358798964025,0.9318809869016196,0,0.8125,-4.191151666744917,111,218,62.78547612044832
101,Vermont,AE,20-11,107.83236735082755,123,100.91366437501549,95,0.6819166597972712,101,20,11,15,1,15-1,0.414323484735864,0.6382248439284121,0.2367693644009867,0.414323484735864,0.6382248439284121,0.2367693644009867,0.8589088721059306,0.7356384781389506,102.0474096488326,105.87881307041097,102.0474096488326,105.87881307041097,107.27539647519698,92.8907982699092,113.8449682564564,107.42452836783339,0.6609575158217544,3,-0.04538431013866395,1165.0,831.0,1009.0125,1.154594219595892,0.8235775077117479,0,0.9375,-4.029725150672503,107,270,62.01381272641022
102,Cleveland St.,Horz,19-12,109.82762501455797,92,102.82520172491284,129,0.6808408239734398,102,19,12,12,4,12-4,0.5158373863839949,0.5308225326496863,0.49133859849079453,0.5158373863839949,0.5308225326496863,0.49133859849079453,0.852829815465944,0.8223961410859929,105.49563939716293,104.71259805260694,105.49563939716293,104.71259805260694,111.14828338184282,101.32044221461295,111.5352966416242,91.55205525246637,0.9064028479646168,1,-0.01675624845136403,1130.0,1007.0,1008.0250000000001,1.1210039433545793,0.9989831601398774,0,0.75,-4.083930475286196,109,214,62.4257151524786
103,Texas A&M,SEC,18-16,101.67042472334782,236,95.33224735744359,23,0.6770473933720694,103,18,16,8,10,8-10,0.5826778734025633,0.36444127820369615,0.7294807226607855,0.5826778734025633,0.36444127820369615,0.7294807226607855,0.7798105473944824,0.9012484567386027,106.70473444610771,102.74223640733288,106.70473444610771,102.74223640733288,101.57362024251978,95.59008512296073,103.41968317349964,97.1387654366219,0.6727236986305414,8,-0.03164271734860147,1097.0,1151.0,1147.175,0.9562621221696778,1.0033342776821321,0,0.4444444444444444,-4.856168756185513,122,243,61.8053828551284
104,Washington,P12,17-15,111.76668138577722,64,104.89115449405068,167,0.6748356736159267,104,17,15,9,9,9-9,0.6376044127396043,0.46378368897083855,0.7527385173084171,0.6376044127396043,0.46378368897083855,0.7527385173084171,0.7461273336845953,0.854138815958819,108.48966219783344,101.91205489597286,108.48966219783344,101.91205489597286,111.57958758550194,100.09945981486932,123.48792863127804,114.76607809685767,0.6989590222175303,13,0.02647499445867818,1275.0,1293.0,1214.8374999999999,1.0495230843631351,1.0643398808482618,0,0.5,-3.520630707642904,98,123,66.80814307302171
105,Fresno St.,MWC,19-18,111.29390067059683,68,104.58985393166813,161,0.6713883203092281,105,19,18,9,9,9-9,0.5925851511599984,0.586696528803198,0.6013229736770719,0.5925851511599984,0.586696528803198,0.6013229736770719,0.7815034150236697,0.7260075504665404,106.52362220909394,102.01426645683172,106.52362220909394,102.01426645683172,112.96513152260664,104.69985048154348,114.14802940278766,112.74307072486711,0.5355456321117948,8,-0.0268323578882792,1290.0,1274.0,1182.5624999999998,1.0908514349135883,1.0773214946355902,0,0.5,-5.742224576238739,137,234,65.18379427806424
106,La Salle,A10,15-16,106.46126200637559,151,100.06835461637462,79,0.6708801105239233,106,15,16,7,9,7-9,0.6564360185035748,0.5741774378733752,0.7229875375175516,0.6564360185035748,0.5741774378733752,0.7229875375175516,0.7618492027446854,0.803157785491285,108.66458765273127,101.63740852962867,108.66458765273127,101.63740852962867,103.71883414569795,96.87438665525859,110.95072196491003,108.59618839192117,0.5613575041105316,8,-0.006986162926397421,1044.0,1082.0,1062.6875,0.9824148679644769,1.018173263541728,0,0.4375,-5.110304097532807,124,193,62.66552800829783
107,UC Santa Barbara,BW,19-9,110.97140803441081,73,104.38057931252806,156,0.6691034484421328,107,19,9,12,4,12-4,0.48453820354417776,0.6012223697655776,0.4073634834983885,0.48453820354417776,0.6012223697655776,0.4073634834983885,0.8552385504225003,0.7751209816051713,104.81184494795573,105.2490580254698,104.81184494795573,105.2490580254698,110.4906763596928,102.96318743844571,119.26630634021797,108.09195388727976,0.7560843678274666,2,0.03554284907679761,1146.0,1042.0,1025.7624999999998,1.1172176795310806,1.0158296876713666,0,0.75,-2.6972355253664784,90,89,61.77665581247819
108,Buffalo,MAC,18-10,110.70499694462814,80,104.21499131220398,153,0.6670226136100675,108,18,10,13,5,13-5,0.45767464525594354,0.4725851997467758,0.44229861304656537,0.45767464525594354,0.4725851997467758,0.44229861304656537,0.8908900107060588,0.874177854919179,101.99668116725799,103.9310536847619,101.99668116725799,103.9310536847619,112.33200337098704,103.12903004761037,0,0,0,0,-0.03804980803683333,1347.0,1193.0,1211.5749999999998,1.1117759940573222,0.984668716340301,0,0.7222222222222222,-4.837421764245049,121,255,66.18191044471062
109,Boston University,Pat,24-11,107.78026317541804,126,101.50275385205526,104,0.6659889901816796,109,24,11,15,3,15-3,0.4682333428109473,0.5580469425322843,0.40408465617588546,0.4682333428109473,0.5580469425322843,0.40408465617588546,0.8533992363934748,0.7550581044586038,104.15719244253707,105.31577295800061,104.15719244253707,105.31577295800061,106.82193614964609,100.06347428492965,121.39277998562122,109.96703078869768,0.7570887317796869,5,0.030776756183666265,1280.0,1169.0,1191.9750000000001,1.0738480253361018,0.9807252668889866,0,0.8333333333333334,-2.5428873594124353,86,104,64.8613864239407
110,Auburn,SEC,14-16,111.0204571539962,71,104.56681310146254,160,0.665680998939047,110,14,16,6,12,6-12,0.6224968237402002,0.41317611448260844,0.749298944085642,0.6224968237402002,0.41317611448260844,0.749298944085642,0.7459610345098386,0.872685470705919,107.67126291388368,101.64984639258901,107.67126291388368,101.64984639258901,111.71542853548846,102.81613513234426,111.8467045118134,107.35638712019228,0.6156712521613431,8,-0.04138363125430489,1242.0,1302.0,1203.45,1.0320329053969837,1.0818895674934563,0,0.3333333333333333,-5.371878778245975,132,262,65.95855321609966
111,Louisiana Lafayette,SB,20-12,111.90026280964123,62,105.56957482241441,183,0.6614436263410228,111,20,12,11,7,11-7,0.4952782668970436,0.5761222589940076,0.4213461860445053,0.4952782668970436,0.5761222589940076,0.4213461860445053,0.8261466840625554,0.7103912731824759,105.74601553557015,104.8510383720195,105.74601553557015,104.8510383720195,110.74501687555322,105.66644371153005,115.72735530013765,103.43005980866636,0.7844730341024561,5,0.004887422899470417,1432.0,1334.0,1288.2625,1.1115746984795412,1.0355032456506341,0,0.6111111111111112,-3.659050166021208,100,170,68.02911239530319
112,Vanderbilt,SEC,15-16,104.08577187839686,196,98.5532714021086,58,0.6520602640657985,112,15,16,7,11,7-11,0.6651173538590456,0.5353168036149399,0.7639378410469919,0.6651173538590456,0.5353168036149399,0.7639378410469919,0.74672296918431,0.8369827250595855,108.58663309093505,100.92825076066663,108.58663309093505,100.92825076066663,103.8304962256203,97.92414168852423,116.82681352631043,112.58132151439227,0.604844758920767,8,0.02177737714009831,1084.0,1153.0,1114.4375,0.9726880152543323,1.0346026582917391,0,0.3888888888888889,-4.586081104722792,118,133,61.86676388160329
113,Davidson,SC,19-13,113.76441695041659,43,107.7627002989839,222,0.6509640114435292,113,19,13,15,1,15-1,0.4212343121554929,0.6511302664757348,0.23419413491006705,0.4212343121554929,0.6511302664757348,0.23419413491006705,0.8342774184631802,0.6809514576851883,103.41696308699896,106.46016832518312,103.41696308699896,106.46016832518312,114.61697590341184,104.2102299062869,128.64809567730788,122.32260623598766,0.6410252932526036,6,-0.06887990231584284,1296.0,1028.0,1064.925,1.2169871117684345,0.9653261966805174,0,0.9375,-5.216964863832189,127,305,65.8968064711903
114,Portland,WCC,15-16,109.29907162559746,101,103.61797660200105,142,0.6488154104004009,114,15,16,7,11,7-11,0.5409184457561024,0.38840920827002073,0.6469386373278215,0.5409184457561024,0.38840920827002073,0.6469386373278215,0.8164472282062215,0.8684703364002045,106.9125480580977,105.0736210292371,106.9125480580977,105.0736210292371,109.73628704660524,104.28422818852353,125.59943607608821,114.26191221661499,0.7479957731902308,5,-0.0938515772117654,1294.0,1313.0,1202.5750000000003,1.0760243643847576,1.0918237947737144,0,0.3888888888888889,-7.560146397595305,170,325,65.19706261818125
115,Wake Forest,ACC,17-16,107.221667265398,136,101.87476148962519,108,0.6429686457267972,115,17,16,6,12,6-12,0.6669790368630613,0.4524910921413499,0.8053786911197217,0.6669790368630613,0.4524910921413499,0.8053786911197217,0.698163423381922,0.8338114986397932,110.31575757752812,102.10165842043683,110.31575757752812,102.10165842043683,108.52231054768282,103.2566870820069,114.17092183395123,112.87502110233704,0.5327723409264167,15,0.07508496036982204,1181.0,1318.0,1176.1874999999998,1.0040916095435466,1.12056963706892,0,0.3333333333333333,-2.5303314613025187,85,40,66.25915617519195
116,South Carolina,SEC,14-20,107.1696223242842,138,101.84005081553825,107,0.6425864593550921,116,14,20,5,13,5-13,0.6784457941926472,0.5493377098295875,0.7498494043607952,0.6784457941926472,0.5493377098295875,0.7498494043607952,0.7147763336700572,0.7854365407094075,109.00038575224787,100.60802010907129,109.00038575224787,100.60802010907129,107.55858216211188,103.03901538079157,101.14153921778156,99.6693138272394,0.5420567174981343,11,-0.023452962097131658,1206.0,1305.0,1203.75,1.0018691588785047,1.0841121495327102,0,0.2777777777777778,-6.523506726013893,154,227,65.17986574768229
117,Rhode Island,A10,14-17,104.1892941876074,194,99.24423244369086,69,0.6362660520075688,117,14,17,5,11,5-11,0.6094728824628202,0.4747353098346915,0.7159670338030606,0.6094728824628202,0.4747353098346915,0.7159670338030606,0.7512095905738585,0.7972663897716675,106.96888949198802,102.32705124419498,106.96888949198802,102.32705124419498,105.45417069579942,99.978065793293,99.64147506873161,99.71327571743298,0.4979290617083827,8,-0.03482342830271529,1082.0,1104.0,1063.4125,1.0174791061793989,1.0381672210924735,0,0.3125,-6.102026642389399,146,250,64.37653884150987
118,Wyoming,MWC,16-15,105.52981067490941,172,100.6029375074335,88,0.6340980623930418,118,16,15,9,9,9-9,0.5516489848040693,0.4438147973198678,0.5960673438097113,0.5516489848040693,0.4438147973198678,0.5960673438097113,0.808874509159112,0.8381964558637545,106.39499806863785,104.13319833562767,106.39499806863785,104.13319833562767,106.36881141259344,100.3101116657292,130.80630631924623,116.09225305397845,0.7977553148195432,6,-0.032020893827197194,1125.0,1113.0,1077.2250000000001,1.0443500661421707,1.0332103321033208,0,0.5,-5.585577276218982,134,244,59.07628292149851
119,Indiana St.,MVC,21-11,106.24750033885309,155,101.62919537284564,106,0.6250560930300835,119,21,11,12,6,12-6,0.5538388518717685,0.5172657525871786,0.5478873429670679,0.5538388518717685,0.5172657525871786,0.5478873429670679,0.8056996449416347,0.8166245571145817,106.69613927039663,103.88182308931322,106.69613927039663,103.88182308931322,103.28340159982491,99.78101203539345,109.09969741301755,108.4387685476867,0.5174626907862001,5,0.11922072414349583,1195.0,1177.0,1167.6750000000002,1.023401203245766,1.007985954996039,0,0.6666666666666666,-1.4691088498499094,70,9,64.74149039692323
120,Delaware,CAA,25-10,111.42014103723805,67,106.6306283427509,201,0.6236991527659197,120,25,10,14,2,14-2,0.4919635235581977,0.5489450075404293,0.4261562897991783,0.4919635235581977,0.5489450075404293,0.4261562897991783,0.8363324953407795,0.7719132013731204,105.85280986079266,105.48366054906403,105.85280986079266,105.48366054906403,109.26651842784287,104.74205698157138,118.97991103399174,106.36151741033207,0.7840243750446564,3,0.12126063263084141,1238.0,1147.0,1117.4125,1.107916727260524,1.0264785833342656,0,0.875,-1.2158095574814292,69,7,70.408609582554
121,American,Pat,20-13,102.47235901039937,221,98.2278576596083,56,0.6192785613025441,121,20,13,13,5,13-5,0.461140732691106,0.4797549236462983,0.40917430837917834,0.461140732691106,0.4797549236462983,0.40917430837917834,0.851226026578534,0.8016765509486805,104.24254277774253,105.75251113800881,104.24254277774253,105.75251113800881,105.7610241487225,99.83553957379539,85.88300792785175,94.15135915135046,0.2578729411835232,3,-0.009597795278598387,1187.0,1066.0,1100.0,1.079090909090909,0.9690909090909091,0,0.7222222222222222,-5.337514132935229,131,197,59.432060942512614
122,Northwestern,B10,14-19,99.34064667190495,277,95.43910988542558,25,0.6131952204299593,122,14,19,6,12,6-12,0.702752857318507,0.47513221013792317,0.84325236582813,0.702752857318507,0.47513221013792317,0.84325236582813,0.6631812751368562,0.8321564552366614,111.20172307576271,100.73131690231449,111.20172307576271,100.73131690231449,96.94661118617147,92.96076714641097,107.9845899575078,104.48965876079356,0.5934762580652507,16,0.04442165617349053,979.0,1140.0,1107.1499999999999,0.8842523596621958,1.0296707763175723,0,0.3333333333333333,-4.182508112603494,110,73,60.02723225834137
123,Utah St.,MWC,17-14,109.241030906937,103,104.95746489960194,168,0.6130184367831717,123,17,14,7,11,7-11,0.5677307081904497,0.43386049193563275,0.631523043126045,0.5677307081904497,0.43386049193563275,0.631523043126045,0.8121495275606019,0.8966050720706961,106.43112611726139,103.54133070345328,106.43112611726139,103.54133070345328,107.53741453555445,105.44189556049695,111.38972976170535,116.5707947617336,0.3721902942596156,5,0.017077735394752325,1187.0,1216.0,1129.85,1.0505819356551755,1.0762490596096828,0,0.3888888888888889,-5.235616803680781,129,140,61.80213594107818
124,Boston College,ACC,7-24,115.01171436930096,27,110.56670275361098,272,0.6114170276495973,124,7,24,4,14,4-14,0.7368394786366751,0.6742135802909724,0.7804278806253486,0.7368394786366751,0.6742135802909724,0.7804278806253486,0.6763730552234765,0.7062352036706311,110.46626956961641,99.4140551417369,110.46626956961641,99.4140551417369,116.6965706297129,110.2300461463415,118.80838208822328,113.84078904756028,0.6203837517321922,12,-0.1141473433014393,1197.0,1287.0,1100.4249999999997,1.0877615466751485,1.1695481291319265,0,0.2222222222222222,-9.962133849705713,223,336,61.200542659880966
125,Toledo,MAC,26-7,114.45398099533843,36,110.0718630049697,257,0.6103902323022781,125,26,7,14,4,14-4,0.4766073106602712,0.4773070342789944,0.44676332527475104,0.4766073106602712,0.4773070342789944,0.44676332527475104,0.8689379532829922,0.8477625433231014,103.19547246349559,104.05644929544785,103.19547246349559,104.05644929544785,112.45357171403464,109.51808142530844,127.13724201332116,110.87680391237888,0.8283169095821526,1,0.17937683600587728,1381.0,1311.0,1244.5375,1.1096491668591746,1.053403372738869,0,0.7777777777777778,0.38617124129262503,56,1,66.6570129581327
126,San Diego,WCC,16-17,106.24400977978442,156,102.26859007727413,117,0.6079163668608428,126,16,17,7,11,7-11,0.5630241316585298,0.4368846314761349,0.6513897420325468,0.5630241316585298,0.4368846314761349,0.6513897420325468,0.8154256915115851,0.8685389814784288,107.67300523634056,105.00780914412404,107.67300523634056,105.00780914412404,106.47558964449694,102.86278737165915,118.09520421690348,110.45457565310001,0.6833473187224371,6,-0.039248954257562585,1155.0,1212.0,1115.2375,1.0356538405496587,1.0867640300832784,0,0.3888888888888889,-7.365560659854324,162,259,61.42201345857966
127,Eastern Kentucky,OVC,22-10,112.59247838588036,52,108.53775044614852,232,0.6039100710203337,127,22,10,11,5,11-5,0.41146756493387227,0.4281246522494744,0.3396807216485471,0.41146756493387227,0.4281246522494744,0.3396807216485471,0.8593066467868029,0.8046115352468458,104.96815053489357,108.3670059530383,104.96815053489357,108.3670059530383,110.8530193721214,111.16537919764971,111.6431687094304,102.67957329810476,0.7236196272999759,4,0.03603737853020872,1267.0,1164.0,1077.3500000000001,1.176033786606024,1.0804288299995357,0,0.6875,-3.194364970140111,95,88,64.02920245090408
128,Murray St.,OVC,21-11,109.7662642716057,93,105.87303002801835,185,0.602357058367738,128,21,11,13,3,13-3,0.42743875796484626,0.5858096776706182,0.3040847222701273,0.42743875796484626,0.5858096776706182,0.3040847222701273,0.8851505648002207,0.8014379628071182,104.97079627226765,108.10512819741396,104.97079627226765,108.10512819741396,111.28684768494666,105.6578707722122,101.10554799457215,118.38433416093392,0.140110668089957,2,0.008533098970901265,1323.0,1166.0,1114.4125,1.1871726133725171,1.046291207250457,0,0.8125,-5.831447674542537,139,155,65.45852022299458
129,George Mason,A10,11-20,106.80825957985184,145,103.03327254076981,131,0.6020005737825687,129,11,20,4,12,4-12,0.6479257197598729,0.5697932442472726,0.7304510895669314,0.6479257197598729,0.5697932442472726,0.7304510895669314,0.7696371047641963,0.8091857857107506,108.15491143891967,101.79320597512925,108.15491143891967,101.79320597512925,112.50299894239338,105.129963123334,124.60077781029352,112.34229239150201,0.7669183006782095,6,-0.08444652017998788,1158.0,1222.0,1105.7250000000001,1.0472766736756425,1.1051572497682514,0,0.25,-9.342512480739122,205,316,64.92938948072252
130,Eastern Michigan,MAC,19-15,98.4339347120367,287,95.01528987396678,21,0.6002482346057791,130,19,15,10,8,10-8,0.5192097611122259,0.6797766920665128,0.44727110373057727,0.5192097611122259,0.6797766920665128,0.44727110373057727,0.8319590826241354,0.6889149243975906,106.05669436203144,104.62222776719261,106.05669436203144,104.62222776719261,96.91411849677749,91.4394584804196,90.08149289026632,91.86907062111236,0.4437463378168127,3,-0.004444184737741774,1144.0,1057.0,1179.6875,0.9697483443708609,0.896,0,0.5555555555555556,-5.938472171463711,141,191,62.827127341723795
131,Columbia,Ivy,20-13,107.59376848266741,130,103.86626289573243,148,0.600002094586569,131,20,13,8,6,8-6,0.47177816128862704,0.46676448391139236,0.47124067583384044,0.47177816128862704,0.46676448391139236,0.47124067583384044,0.8598601627264425,0.8539570283236003,103.72336414191727,105.07073732278135,103.72336414191727,105.07073732278135,104.90178216420435,105.4885221447053,107.13860367936847,107.37041020563875,0.4937866506937069,3,-0.0018417037821194526,927.0,914.0,880.3625,1.052975336864076,1.038208692442034,0,0.5714285714285714,-5.403250478196321,133,185,59.669938817500146
132,Akron,MAC,21-13,105.60012579271346,169,102.31752351601837,119,0.5898037139208814,132,21,13,12,6,12-6,0.5000553994389874,0.5301870563975274,0.46166823682309616,0.5000553994389874,0.5301870563975274,0.46166823682309616,0.857137376045098,0.8147837334578055,104.16974937040501,104.22756763209979,104.16974937040501,104.22756763209979,101.87761777020097,99.3173433827745,132.35175833803547,138.81432364826992,0.36627021884506117,2,0.04697429009660181,1197.0,1144.0,1184.5625,1.0104996570463778,0.9657573998839234,0,0.6666666666666666,-4.589312652663864,119,67,63.68632381236088
133,Ohio,MAC,24-12,106.5745005500527,148,103.3297212380293,138,0.5879678947709778,133,24,12,11,7,11-7,0.484864167193178,0.5096454546320487,0.485065247791966,0.484864167193178,0.5096454546320487,0.485065247791966,0.8733018468538516,0.8404387661471748,103.73414147952366,104.5119435089702,103.73414147952366,104.5119435089702,104.9310990875986,103.77400459017173,121.0439408461739,116.88808275569258,0.5991133611645483,1,0.07175257960319759,1268.0,1225.0,1209.875,1.0480421531149913,1.012501291455729,0,0.6111111111111112,-4.034562358529548,108,42,63.91782694220656
134,Canisius,MAAC,21-12,112.02108656004638,60,109.13273198884016,248,0.574541762451303,134,21,12,14,6,14-6,0.4822959791453103,0.5445763732624809,0.44238594556934097,0.4822959791453103,0.5445763732624809,0.44238594556934097,0.8646913361613836,0.8153281253213214,105.21406992576495,105.88387598188085,105.21406992576495,105.88387598188085,114.53993135191249,108.44747235138989,0,0,0,0,0.0697023956950259,1627.0,1506.0,1410.075,1.1538393347871567,1.0680282963672145,0,0.7,-3.8509475651794167,106,44,65.02641837480483
135,Western Michigan,MAC,22-10,105.9502164927307,160,103.27527101451876,136,0.5729924294132425,135,22,10,14,4,14-4,0.4780341964149495,0.4567570120877668,0.45331248501148,0.4780341964149495,0.4567570120877668,0.45331248501148,0.865096120939305,0.8616551922290477,104.3229623668531,105.45250465387036,104.3229623668531,105.45250465387036,106.22257294312534,103.1162142254831,92.79071056125184,100.8129782143357,0.2781641174238547,2,0.11234470672951924,1290.0,1229.0,1219.975,1.0573987171868278,1.0073976925756676,0,0.7777777777777778,-2.7699280724366453,91,11,65.06103301770106
136,Houston,Amer,17-16,111.28557225497661,69,108.57566107578293,233,0.5704045919142863,136,17,16,8,10,8-10,0.5846809318715842,0.3629145771049659,0.7078675810015551,0.5846809318715842,0.3629145771049659,0.7078675810015551,0.7411442621483249,0.894070341807172,106.24316182932557,101.2721458710557,106.24316182932557,101.2721458710557,111.07355380556214,107.62161235723535,127.48014035372552,123.4931385579461,0.590349997353546,12,0.052395471006283445,1262.0,1362.0,1208.5375,1.0442373529989761,1.1269819926977855,0,0.4444444444444444,-4.400212785831919,113,63,65.27642451033888
137,Drexel,CAA,16-14,104.51983885436607,190,102.05362003044851,112,0.5682226273651909,137,16,14,8,8,8-8,0.5145109686805527,0.6242204098257704,0.43293373738964613,0.5145109686805527,0.6242204098257704,0.43293373738964613,0.828088344148838,0.7273174034675662,106.27007689665506,105.08329713580594,106.27007689665506,105.08329713580594,105.24540172792051,106.615502056401,104.05623945925169,89.7928498286832,0.8449331154544392,3,0.0009472631764496642,1103.0,1070.0,1016.1125000000001,1.085509724562979,1.0530330056957276,0,0.5,-6.327783616522684,150,180,62.133652075138386
138,Wright St.,Horz,19-15,100.1225460514793,268,97.84928977536245,53,0.5656474071446296,138,19,15,10,6,10-6,0.4523925905043626,0.3529677503006049,0.5054410088958493,0.4523925905043626,0.3529677503006049,0.5054410088958493,0.8820810639436284,0.9006259292433021,104.1653238084125,106.2919299113509,104.1653238084125,106.2919299113509,98.9341374609318,95.74612738386395,97.58219634168063,110.25107211919585,0.1972217918419751,1,-0.031538861110438576,1043.0,990.0,1039.0500000000002,1.0038015494923245,0.9527934170636637,0,0.625,-7.974068394945402,179,242,63.14861695390621
